DTXSID,PREFERRED_NAME,CASRN,SMILES,multmer_test,inorganic,CAN_SMILES,docking score,MMGBSA,Polymers,isDuplicated,firstOccurred,IMPORTANCE,Primary_Class,Sec_class
DTXSID90379292,5-(Heptafluoropropyl)-3-phenyl-1H-pyrazole,54864-78-7,FC(F)(F)C(F)(F)C(F)(F)C1=CC(=NN1)C1=CC=CC=C1,FALSE,FALSE,FC(C(C(c1[nH]nc(c1)c1ccccc1)(F)F)(F)F)(F)F,-9.783,-37.9933,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID2073487,"1-Propanol, 3-[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)thio]-",36880-06-5,OCCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.783,-43.989,FALSE,FALSE,,,Other aliphatics,FT
DTXSID00895998,2-(Nonafluorobutyl)-1-benzofuran,1608112-36-2,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1cc2ccccc2o1,FALSE,FALSE,FC(C(C(C(c1cc2c(o1)cccc2)(F)F)(F)F)(F)F)(F)F,-9.781,-36.2138,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID80895491,"12,12,13,13,14,14,15,15,15-Nonafluoropentadecanoyl chloride",118624-68-3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCC(Cl)=O,FALSE,FALSE,ClC(=O)CCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.78,-53.2805,FALSE,FALSE,,,Other aliphatics,FT
DTXSID00569248,3-(Heptadecafluorooctyl)benzene-1-sulfonyl chloride,104818-20-4,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC(=CC=C1)S(Cl)(=O)=O,FALSE,FALSE,ClS(=O)(=O)c1cccc(c1)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.779,-51.79,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID40895336,"18-Bromo-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorooctadecane",184007-06-5,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCBr,FALSE,FALSE,BrCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.778,-57.8023,FALSE,FALSE,,,Other aliphatics,FTBr
DTXSID70896679,"(5E)-7,7,8,8,9,9,10,10,10-Nonafluoro-5-iododec-5-en-1-ol",137648-89-6,OCCCC\C(I)=C/C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCCCC(=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I,-9.778,-36.8207,FALSE,FALSE,,,Other aliphatics,FTI
DTXSID60895651,"1-Bromo-4-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)benzene",195324-87-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(Br)cc1,FALSE,FALSE,FC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(CCc1ccc(cc1)Br)F,-9.777,-46.9184,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID10786065,"2,2,3,3,4,4,5-Heptafluorononanoic acid",498543-97-8,CCCCC(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,FALSE,FALSE,CCCCC(C(C(C(C(=O)O)(F)F)(F)F)(F)F)F,-9.777,-35.5726,FALSE,FALSE,,,Other aliphatics,PACF-based substances
DTXSID60896087,Ethyl 4-[(nonafluorobutyl)sulfanyl]benzoate,1262679-06-0,CCOC(=O)c1ccc(SC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,FALSE,FALSE,CCOC(=O)c1ccc(cc1)SC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.772,-46.7512,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID10185115,"1,1-Octanediol, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluoro-",31185-69-0,OC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,-9.772,-36.1368,FALSE,FALSE,,,Other aliphatics,Others
DTXSID30895365,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13-Heptacosafluoro-15-iodopentadecane",146983-96-2,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,FALSE,FALSE,ICCC(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.77,-55.9992,FALSE,FALSE,,,Fluorotelomer PFAA precursors,n:2 FTIs
DTXSID10705670,"1-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]-4-methylbenzene",55937-43-4,CC1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,FALSE,FALSE,Cc1ccc(cc1)OC(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)F,-9.768,-49.3831,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID30895325,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Nonadecafluorooctadecane",1287702-47-9,CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCCCCCCC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.765,-57.7255,FALSE,FALSE,,,Fluorotelomer PFAA precursors,SFAs
DTXSID30895704,2-(Heptafluoropropyl)quinoline,57702-79-1,FC(F)(F)C(F)(F)C(F)(F)c1ccc2ccccc2n1,FALSE,FALSE,FC(C(C(c1ccc2c(n1)cccc2)(F)F)(F)F)(F)F,-9.765,-35.3784,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID20399867,"3-Pyridinecarboxamide, N-[4-(nonafluorobutoxy)phenyl]-",62315-07-5,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC1=CC=C(NC(=O)C2=CN=CC=C2)C=C1,FALSE,FALSE,O=C(c1cccnc1)Nc1ccc(cc1)OC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.762,-48.8441,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID80892329,Perfluorooctanesulfonamido ethanol,10116-92-4,OCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.761,-47.3485,FALSE,FALSE,,,FASA based PFAA precursors,(N-Alkyl) FASEs
DTXSID10528482,[(Heptadecafluorooctyl)sulfanyl]benzene,89883-19-2,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)SC1=CC=CC=C1,FALSE,FALSE,FC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(Sc1ccccc1)F,-9.757,-46.3048,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID50895286,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Heptadecafluoro-10-iodotetradecane",92835-74-0,CCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,-9.757,-48.4154,FALSE,FALSE,,,Other aliphatics,FTI
DTXSID50896031,2-(Heptafluoropropyl)-3-methyl-1H-indole,1030606-42-8,Cc1c(Nc2ccccc12)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,Cc1c2ccccc2[nH]c1C(C(C(F)(F)F)(F)F)(F)F,-9.755,-36.2287,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID20704896,"9-[(4,4,5,5,5-Pentafluoropentyl)sulfanyl]nonan-1-ol",511545-94-1,OCCCCCCCCCSCCCC(F)(F)C(F)(F)F,FALSE,FALSE,OCCCCCCCCCSCCCC(C(F)(F)F)(F)F,-9.755,-46.7057,FALSE,FALSE,,,Other aliphatics,FT
DTXSID00775923,(Heptadecafluorooctyl)cycloheptane,172369-52-7,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1CCCCCC1,FALSE,FALSE,FC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C1CCCCCC1)F,-9.75,-48.2108,FALSE,FALSE,,,"Other aliphatics, cyclic","Others, cyclic"
DTXSID20880543,Heptadecafluoro-N-(2-(phosphonooxy)ethyl)-N-propyloctanesulphonamide,64264-44-4,CCCN(CCOP(O)(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCOP(=O)(O)O,-9.75,-60.1534,FALSE,FALSE,,,Other aliphatics,PASF-based substances
DTXSID40774435,"2,2,3,3,4,4,5,5-Octafluoro-5-[(tridecafluorohexyl)oxy]pentan-1-amine",188630-32-2,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,NCC(C(C(C(OC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.749,-40.974,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID00896107,1-Methyl-2-(nonafluorobutyl)-1H-indole,1608112-35-1,Cn1c(cc2ccccc12)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,Cn1c2ccccc2cc1C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.749,-40.2884,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID50578320,"3,3'-(3,3,4,4,5,5-Hexafluorocyclopent-1-ene-1,2-diyl)bis(2,4-dimethylthiophene)",170658-51-2,CC1=C(C(C)=CS1)C1=C(C2=C(C)SC=C2C)C(F)(F)C(F)(F)C1(F)F,FALSE,FALSE,Cc1scc(c1C1=C(c2c(C)csc2C)C(C(C1(F)F)(F)F)(F)F)C,-9.748,-46.2734,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID3031860,Perfluorodecanoic acid,335-76-2,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(=O)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.747,-40.3981,FALSE,FALSE,,CA WATERBOARD,PFAAs,PFCAs
DTXSID30391554,1-Bromo-3-(heptadecafluorooctyl)benzene,325459-90-3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC(Br)=CC=C1,FALSE,FALSE,Brc1cccc(c1)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.747,-45.3604,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID30896534,"2,3,3,3-Tetrafluoro-2-{1,1,2,3,3,3-hexafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propoxy}propanamide",51445-02-4,NC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,FALSE,FALSE,NC(=O)C(C(F)(F)F)(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)F)(F)F)F,-9.746,-49.0803,FALSE,FALSE,,,Other aliphatics,Ether and Amide based substances
DTXSID30896170,"4-(Heptafluoropropyl)-1,3-dihydro-2H-1,5-benzodiazepin-2-one",96146-10-0,FC(F)(F)C(F)(F)C(F)(F)C1=Nc2ccccc2NC(=O)C1,FALSE,FALSE,O=C1CC(=Nc2c(N1)cccc2)C(C(C(F)(F)F)(F)F)(F)F,-9.746,-38.6623,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID70570760,"Decyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",183873-58-7,CCCCCCCCCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,FALSE,FALSE,CCCCCCCCCCOC(=O)C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F,-9.746,-57.1417,FALSE,FALSE,,,Other aliphatics,Ether and PACF-based substances 
DTXSID40436107,"1-Decanol, 7,7,8,8,9,9,10,10,10-nonafluoro-5-iodo-",116486-78-3,OCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCCCC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I,-9.744,-38.1067,FALSE,FALSE,,,Other aliphatics,FTI
DTXSID60512038,Methyl 4-(heptadecafluorooctyl)benzoate,80791-12-4,COC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,COC(=O)c1ccc(cc1)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.743,-50.4643,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID60231732,Thiobenzyl N-heptafluorobutyrylanthranilate,82422-25-1,FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=CC=C1C(=O)SCC1=CC=CC=C1,FALSE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)Nc1ccccc1C(=O)SCc1ccccc1,-9.743,-52.7783,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID50895347,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-Henicosafluoro-12-iodohexadecane",129838-38-6,CCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCC(CC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,-9.739,-54.5582,FALSE,FALSE,,,Other aliphatics,FTI
DTXSID00834781,"4-(Heptadecafluorooctyl)-3a,4,7,7a-tetrahydro-2-benzofuran-1,3-dione",834880-68-1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1C=CCC2C1C(=O)OC2=O,FALSE,FALSE,O=C1OC(=O)C2C1CC=CC2C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.738,-50.9409,FALSE,FALSE,,,"Other aliphatics, cyclic","Others, cyclic"
DTXSID00369821,Perfluorosuberic acid,678-45-5,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,FALSE,FALSE,OC(=O)C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.736,-35.7064,FALSE,FALSE,,,Other aliphatics,PACF-based substances
DTXSID80864521,2-(((Heptadecafluorooctyl)sulfonyl)methylamino)ethyl methacrylate,14650-24-9,CN(CCOC(=O)C(C)=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCOC(=O)C(=C)C,-9.734,-58.7778,FALSE,FALSE,,,FASA based PFAA precursors,N-Alkyl FASMACs
DTXSID30893407,"1-[[[[4-(2-(Perfluorobutyl)-1-ethyl)phenyl]methoxy]carbonyl]oxy]-2,5-pyrrolidinedione",825635-46-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC=C(COC(=O)ON2C(=O)CCC2=O)C=C1,FALSE,FALSE,O=C(ON1C(=O)CCC1=O)OCc1ccc(cc1)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.732,-56.1535,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID00479232,"diethyl 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecylphosphonate",90146-96-6,CCOP(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC,FALSE,FALSE,CCOP(=O)(CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)OCC,-9.732,-52.6134,FALSE,FALSE,,,Other aliphatics,FTPO3
DTXSID80896125,"2,2,3,3,4,4,4-Heptafluoro-1-phenylbutyl diphenyl phosphate",98010-21-0,FC(F)(F)C(F)(F)C(F)(F)C(OP(=O)(Oc1ccccc1)Oc1ccccc1)c1ccccc1,FALSE,FALSE,O=P(OC(C(C(C(F)(F)F)(F)F)(F)F)c1ccccc1)(Oc1ccccc1)Oc1ccccc1,-9.732,-54.5032,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID70896452,"2-[4-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2-methylphenyl]-4-iodo-1H-isoindole-1,3(2H)-dione",346575-66-4,Cc1cc(ccc1N1C(=O)c2cccc(I)c2C1=O)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,Cc1cc(ccc1N1C(=O)c2c(C1=O)c(I)ccc2)C(C(F)(F)F)(C(F)(F)F)F,-9.728,-48.2722,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID4071005,Perfluoro-13-(methyl)tetradecanoyl fluoride,68025-62-7,FC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,FC(=O)C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.727,-51.3557,FALSE,FALSE,,,Perfluoro PFAA precursors,PAFs
DTXSID30895643,N-Methyl-4-(nonafluorobutyl)aniline,1426840-85-8,CNc1ccc(cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CNc1ccc(cc1)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.727,-35.9551,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID50896692,"(9E)-1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,18-Tetratriacontafluorooctadec-9-ene",51249-70-8,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)\C=C\C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C=CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,-9.724,-58.623,FALSE,FALSE,,,Other aliphatics,FT
DTXSID40895295,"1,1,1,2,2,3,3,4,4-Nonafluorohexadec-5-ene",131851-20-2,CCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCCCCCCCC=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.724,-51.2371,FALSE,FALSE,,,Fluorotelomer PFAA precursors,SFAenes
DTXSID60895232,"1,1,1,2,2,3,3,4,4-Nonafluorodocosane",133310-70-0,CCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.724,-69.6156,FALSE,FALSE,,,Fluorotelomer PFAA precursors,SFAs
DTXSID3071727,(Perfluorododecyl)ethylsulfonyl chloride,68758-57-6,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS(Cl)(=O)=O,FALSE,FALSE,ClS(=O)(=O)CCC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.723,-56.3298,FALSE,FALSE,,Commercially Available,Other aliphatics,Others
DTXSID00896420,"Methyl 4-{[1,1,1,4,5,5,5-heptafluoro-3-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-4-(trifluoromethyl)pent-2-en-2-yl]oxy}benzoate",66432-83-5,COC(=O)c1ccc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,FALSE,FALSE,COC(=O)c1ccc(cc1)OC(=C(C(C(F)(F)F)(C(F)(F)F)F)C(C(F)(F)F)(C(F)(F)F)F)C(F)(F)F,-9.723,-48.6464,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID40893397,"3-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl)thio]-2-methylpropanoic acid lithium salt",476304-39-9,[Li+].CC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C([O-])=O,TRUE,FALSE,CC(C(=O)O)CSCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.723,-50.2238,FALSE,FALSE,,,Other aliphatics,Others
DTXSID20450285,"Ethanol, 2-[(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl)oxy]-",38824-96-3,OCCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCOCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.723,-36.3582,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID40931581,"3-[(6,6,7,7,8,8,9,9,10,10,11,11,11-Tridecafluoroundecanoyl)oxy]-4-(trimethylazaniumyl)butanoate",142674-34-8,C[N+](C)(C)CC(CC([O-])=O)OC(=O)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,[O-]C(=O)CC(C[N+](C)(C)C)OC(=O)CCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.707,-62.9399,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID20896144,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Pentadecafluoro-N-[2-(2-hydroxyethoxy)ethyl]octanamide",110388-02-8,OCCOCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCOCCNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.706,-49.9429,FALSE,FALSE,,,Other aliphatics,Amide based substances
DTXSID10896411,"2-Ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-[(2-methylpropyl)sulfanyl]benzoic acid",1355554-74-3,CCc1c(ccc(c1SCC(C)C)C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,FALSE,FALSE,CCc1c(SCC(C)C)c(ccc1C(=O)O)C(C(F)(F)F)(C(F)(F)F)F,-9.706,-46.217,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID80895517,"1,1,1,2,2,3,3,4,4,5,5,6,6,15,15,16,16,17,17,18,18,19,19,20,20,20-Hexacosafluoro-8,13-diiodoicosane",959462-51-2,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,IC(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCCC(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,-9.704,-71.9236,FALSE,FALSE,,,Other aliphatics,FTI
DTXSID0059798,"1H,1H,11H-Eicosafluoro-1-undecanol",307-70-0,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,FALSE,FALSE,OCC(C(C(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-9.703,-40.1328,FALSE,FALSE,,Commercially Available,Other aliphatics,Alcohol based substances
DTXSID90825522,"2,2,3,4,4,5,5,6,6,7,7,8,9,9-Tetradecafluorodecane-1,10-diol",71222-08-7,OCC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)CO,FALSE,FALSE,OCC(C(C(C(C(C(C(C(CO)(F)F)F)(F)F)(F)F)(F)F)(F)F)F)(F)F,-9.699,-35.4176,FALSE,FALSE,,,Other aliphatics,Others
DTXSID00379703,"7,7,8,8,9,9,10,10,10-nonafluorodecan-1-ol",181042-39-7,OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-9.697,-37.698,FALSE,FALSE,,,Other aliphatics,FTOH
